Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0006/Miley Cyrus_fake.png,Nicole Kidman,Miley Cyrus,Nicole Kidman,0.9796584844589233,Nicole Kidman,0.8128989338874817,0.713981867,'Nicole Kidman looking at the camera' with confidence 91.67%,'Nicole Kidman smiling for the camera' with confidence 96.91%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0002/Liam Neeson_fake.png,Nicole Kidman,Liam Neeson,Nicole Kidman,0.9011763334274292,,,0.7995856,'Nicole Kidman posing for the camera' with confidence 97.51%,'a woman standing in front of a mirror posing for the camera' with confidence 83.29%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0002/Emma Watson_fake.png,Nicole Kidman,Emma Watson,Nicole Kidman,0.9011763334274292,,,0,'Nicole Kidman posing for the camera' with confidence 97.51%,'a woman smiling for the camera' with confidence 97.49%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0002/Chris Evans_fake.png,Nicole Kidman,Chris Evans,Nicole Kidman,0.9011763334274292,,,0.7948581,'Nicole Kidman posing for the camera' with confidence 97.51%,'a woman smiling for the camera' with confidence 96.31%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0002/Cameron Diaz_fake.png,Nicole Kidman,Cameron Diaz,Nicole Kidman,0.9011763334274292,Nicole Kidman,0.853404700756073,0.9248949,'Nicole Kidman posing for the camera' with confidence 97.51%,'Nicole Kidman looking at the camera' with confidence 95.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0001/Jim Carrey_fake.png,Nicole Kidman,Jim Carrey,,,,,0.868268251,'a woman smiling for the camera' with confidence 95.96%,'a woman smiling for the camera' with confidence 95.26%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0001/Liam Neeson_fake.png,Nicole Kidman,Liam Neeson,,,,,0.759711444,'a woman smiling for the camera' with confidence 95.96%,'a woman looking at the camera' with confidence 95.53%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0001/Will Smith_fake.png,Nicole Kidman,Will Smith,,,,,0.5947413,'a woman smiling for the camera' with confidence 95.96%,'a close up of a woman' with confidence 93.70%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0001/Edward Norton_fake.png,Nicole Kidman,Edward Norton,,,,,0.8489233,'a woman smiling for the camera' with confidence 95.96%,'a woman looking at the camera' with confidence 94.11%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0007/Scarlett Johansson_fake.png,Nicole Kidman,Scarlett Johansson,Nicole Kidman,0.9951545000076294,Nicole Kidman,0.7160459160804749,0.828888059,'Nicole Kidman smiling for the camera' with confidence 88.01%,'Nicole Kidman smiling for the camera' with confidence 95.94%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0007/Jude Law_fake.png,Nicole Kidman,Jude Law,Nicole Kidman,0.9951545000076294,Nicole Kidman,0.979077160358429,0.89549005,'Nicole Kidman smiling for the camera' with confidence 88.01%,'Nicole Kidman smiling for the camera' with confidence 95.82%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0007/Jason Statham_fake.png,Nicole Kidman,Jason Statham,Nicole Kidman,0.9951545000076294,,,0.6035239,'Nicole Kidman smiling for the camera' with confidence 88.01%,'a person posing for the camera' with confidence 94.11%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0007/Brad Pitt_fake.png,Nicole Kidman,Brad Pitt,Nicole Kidman,0.9951545000076294,Nicole Kidman,0.9545336961746216,0.914081454,'Nicole Kidman smiling for the camera' with confidence 88.01%,'Nicole Kidman smiling for the camera' with confidence 92.08%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0008/Chloe Grace Moretz_fake.png,Nicole Kidman,Chloe Grace Moretz,Nicole Kidman,0.9956865310668945,Nicole Kidman,0.9693311452865601,0.909077346,'Nicole Kidman looking at the camera' with confidence 94.26%,'Nicole Kidman looking at the camera' with confidence 92.90%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0008/Yang Lan_fake.png,Nicole Kidman,Yang Lan,Nicole Kidman,0.9956865310668945,,,0.8163305,'Nicole Kidman looking at the camera' with confidence 94.26%,'a woman looking at the camera' with confidence 93.56%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0008/Chris Hemsworth_fake.png,Nicole Kidman,Chris Hemsworth,Nicole Kidman,0.9956865310668945,Nicole Kidman,0.9433928728103638,0.9199757,'Nicole Kidman looking at the camera' with confidence 94.26%,'Nicole Kidman looking at the camera' with confidence 94.23%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0008/Amir Khan_fake.png,Nicole Kidman,Amir Khan,Nicole Kidman,0.9956865310668945,,,0.6861933,'Nicole Kidman looking at the camera' with confidence 94.26%,'a woman looking at the camera' with confidence 94.22%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0004/Chris Pine_fake.png,Nicole Kidman,Chris Pine,Nicole Kidman,0.9399647116661072,,,0.788569868,'Nicole Kidman posing for the camera' with confidence 97.06%,'a woman posing for the camera' with confidence 96.56%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0004/Charlize Theron_fake.png,Nicole Kidman,Charlize Theron,Nicole Kidman,0.9399647116661072,,,0.928864062,'Nicole Kidman posing for the camera' with confidence 97.06%,'a woman posing for the camera' with confidence 96.88%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0004/Kate Winslet_fake.png,Nicole Kidman,Kate Winslet,Nicole Kidman,0.9399647116661072,,,0.767287,'Nicole Kidman posing for the camera' with confidence 97.06%,'a woman looking at the camera' with confidence 95.49%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0004/Amir Khan_fake.png,Nicole Kidman,Amir Khan,Nicole Kidman,0.9399647116661072,,,0.6963484,'Nicole Kidman posing for the camera' with confidence 97.06%,'a woman smiling for the camera' with confidence 95.51%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0005/Jennifer Lawrence_fake.png,Nicole Kidman,Jennifer Lawrence,Nicole Kidman,0.8999539017677307,Nicole Kidman,0.7129101157188416,0.9174817,'Nicole Kidman smiling for the camera' with confidence 96.83%,'Nicole Kidman smiling for the camera' with confidence 97.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0005/Justin Timberlake_fake.png,Nicole Kidman,Justin Timberlake,Nicole Kidman,0.8999539017677307,,,0.5175387,'Nicole Kidman smiling for the camera' with confidence 96.83%,'a woman smiling for the camera' with confidence 96.89%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0005/Will Smith_fake.png,Nicole Kidman,Will Smith,Nicole Kidman,0.8999539017677307,,,0.639134,'Nicole Kidman smiling for the camera' with confidence 96.83%,'a close up of a woman' with confidence 95.11%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0005/Jake Gyllenhaal_fake.png,Nicole Kidman,Jake Gyllenhaal,Nicole Kidman,0.8999539017677307,,,0,'Nicole Kidman smiling for the camera' with confidence 96.83%,'a woman looking at the camera' with confidence 95.97%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0003/Natalie Portman_fake.png,Nicole Kidman,Natalie Portman,,,,,0.7342593,'a woman smiling for the camera' with confidence 94.17%,'a woman looking at the camera' with confidence 92.01%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0003/Liam Neeson_fake.png,Nicole Kidman,Liam Neeson,,,,,0.844005466,'a woman smiling for the camera' with confidence 94.17%,'a woman looking at the camera' with confidence 91.65%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0003/Colin Farrell_fake.png,Nicole Kidman,Colin Farrell,,,,,0.865589261,'a woman smiling for the camera' with confidence 94.17%,'a woman with pink hair looking at the camera' with confidence 81.45%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0003/Kate Winslet_fake.png,Nicole Kidman,Kate Winslet,,,,,0.84850955,'a woman smiling for the camera' with confidence 94.17%,'a woman smiling for the camera' with confidence 94.26%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0009/Anne Hathaway_fake.png,Nicole Kidman,Anne Hathaway,,,,,0.8007468,'a woman looking at the camera' with confidence 95.31%,'a woman looking at the camera' with confidence 96.00%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0009/Yang Lan_fake.png,Nicole Kidman,Yang Lan,,,,,0.7019096,'a woman looking at the camera' with confidence 95.31%,'a woman looking at the camera' with confidence 95.24%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0009/Shia LaBeouf_fake.png,Nicole Kidman,Shia LaBeouf,,,,,0.8483282,'a woman looking at the camera' with confidence 95.31%,'a woman looking at the camera' with confidence 94.96%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Nicole Kidman/id54_0009/Ethan Hawke_fake.png,Nicole Kidman,Ethan Hawke,,,,,0.576258063,'a woman looking at the camera' with confidence 95.31%,'a close up of a woman' with confidence 95.37%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0008/Scarlett Johansson_fake.png,Brad Pitt,Scarlett Johansson,,,,,0.8538317,'a man wearing a hat' with confidence 88.23%,'a man and a woman looking at the camera' with confidence 53.24%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0008/Nicole Kidman_fake.png,Brad Pitt,Nicole Kidman,,,,,0.7042999,'a man wearing a hat' with confidence 88.23%,'a man smiling for the camera' with confidence 92.44%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0008/Edward Norton_fake.png,Brad Pitt,Edward Norton,,,,,0.933876,'a man wearing a hat' with confidence 88.23%,'a person wearing a hat' with confidence 74.12%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0008/Chris Hemsworth_fake.png,Brad Pitt,Chris Hemsworth,,,,,0.8194006,'a man wearing a hat' with confidence 88.23%,'a man looking at the camera' with confidence 71.74%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0004/Gerard Butler_fake.png,Brad Pitt,Gerard Butler,,,,,0.8467267,'a man smiling for the camera' with confidence 92.83%,'a man who is smiling and looking at the camera' with confidence 83.60%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0004/Natalie Portman_fake.png,Brad Pitt,Natalie Portman,,,,,0.8399788,'a man smiling for the camera' with confidence 92.83%,'a man looking at the camera' with confidence 87.75%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0004/Kate Winslet_fake.png,Brad Pitt,Kate Winslet,,,,,0.8136505,'a man smiling for the camera' with confidence 92.83%,'a man looking at the camera' with confidence 90.68%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0004/Miley Cyrus_fake.png,Brad Pitt,Miley Cyrus,,,,,0.8186757,'a man smiling for the camera' with confidence 92.83%,'a person looking at the camera' with confidence 86.55%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0000/Chris Pine_fake.png,Brad Pitt,Chris Pine,,,,,0,'a close up of a person wearing a hat' with confidence 88.15%,'a man wearing a hat' with confidence 80.69%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0000/Cate Blanchett_fake.png,Brad Pitt,Cate Blanchett,,,,,0.8840614,'a close up of a person wearing a hat' with confidence 88.15%,'a close up of a person wearing a hat' with confidence 87.37%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0000/Randall Park_fake.png,Brad Pitt,Randall Park,,,,,0.902491331,'a close up of a person wearing a hat' with confidence 88.15%,'a close up of a person wearing a hat' with confidence 91.80%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0000/Emma Stone_fake.png,Brad Pitt,Emma Stone,,,,,0.806813538,'a close up of a person wearing a hat' with confidence 88.15%,'a person wearing a hat' with confidence 93.37%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0007/Keira Knightley_fake.png,Brad Pitt,Keira Knightley,,,,,0,'a blurry photo of a bed' with confidence 65.65%,'a person sitting on a bed' with confidence 26.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0007/Jim Carrey_fake.png,Brad Pitt,Jim Carrey,,,,,0,'a blurry photo of a bed' with confidence 65.65%,'a blurry close up of a person' with confidence 83.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0007/Jude Law_fake.png,Brad Pitt,Jude Law,,,,,0,'a blurry photo of a bed' with confidence 65.65%,'a blurry photo of a bed' with confidence 74.92%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0007/Gwyneth Paltrow_fake.png,Brad Pitt,Gwyneth Paltrow,,,,,0,'a blurry photo of a bed' with confidence 65.65%,'a close up of a person sitting on a bed' with confidence 35.74%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0005/Ryan Reynolds_fake.png,Brad Pitt,Ryan Reynolds,Brad Pitt,0.7306738495826721,,,0.679415464,'Brad Pitt wearing a suit and tie' with confidence 98.57%,'a man wearing a suit and tie smiling at the camera' with confidence 95.57%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0005/Denzel Washington_fake.png,Brad Pitt,Denzel Washington,Brad Pitt,0.7306738495826721,,,0.8459512,'Brad Pitt wearing a suit and tie' with confidence 98.57%,'a man wearing a suit and tie smiling at the camera' with confidence 97.89%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0005/Scarlett Johansson_fake.png,Brad Pitt,Scarlett Johansson,Brad Pitt,0.7306738495826721,,,0.8640705,'Brad Pitt wearing a suit and tie' with confidence 98.57%,'a young man wearing a suit and tie' with confidence 94.23%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0005/Jessica Alba_fake.png,Brad Pitt,Jessica Alba,Brad Pitt,0.7306738495826721,,,0.8496349,'Brad Pitt wearing a suit and tie' with confidence 98.57%,'a man wearing a suit and tie smiling at the camera' with confidence 96.49%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0009/Ben Affleck_fake.png,Brad Pitt,Ben Affleck,,,,,0.5620618,'a man looking at the camera' with confidence 93.13%,'a man looking at the camera' with confidence 93.42%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0009/Anne Hathaway_fake.png,Brad Pitt,Anne Hathaway,,,,,0.918366969,'a man looking at the camera' with confidence 93.13%,'a man looking at the camera' with confidence 91.55%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0009/Eva Mendes_fake.png,Brad Pitt,Eva Mendes,,,,,0.9111857,'a man looking at the camera' with confidence 93.13%,'a man looking at the camera' with confidence 91.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0009/Megan Fox_fake.png,Brad Pitt,Megan Fox,,,,,0.9267864,'a man looking at the camera' with confidence 93.13%,'a man looking at the camera' with confidence 90.57%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0006/Denzel Washington_fake.png,Brad Pitt,Denzel Washington,Brad Pitt,0.9046448469161987,,,0.8779564,'Brad Pitt looking at the camera' with confidence 87.05%,'a man looking at the camera' with confidence 83.82%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0006/Jennifer Aniston_fake.png,Brad Pitt,Jennifer Aniston,Brad Pitt,0.9046448469161987,,,0.868125,'Brad Pitt looking at the camera' with confidence 87.05%,'a man looking at the camera' with confidence 86.73%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0006/Jude Law_fake.png,Brad Pitt,Jude Law,Brad Pitt,0.9046448469161987,,,0.920821965,'Brad Pitt looking at the camera' with confidence 87.05%,'a man looking at the camera' with confidence 88.79%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0006/Ethan Hawke_fake.png,Brad Pitt,Ethan Hawke,Brad Pitt,0.9046448469161987,,,0.6683533,'Brad Pitt looking at the camera' with confidence 87.05%,'a man looking at the camera' with confidence 87.16%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0003/Jennifer Lawrence_fake.png,Brad Pitt,Jennifer Lawrence,Brad Pitt,0.9993808269500732,Brad Pitt,0.9983160495758057,0.9329443,'Brad Pitt in a blue shirt' with confidence 84.78%,'Brad Pitt in a blue shirt' with confidence 89.28%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0003/Carrie-Anne Moss_fake.png,Brad Pitt,Carrie-Anne Moss,Brad Pitt,0.9993808269500732,Brad Pitt,0.9818868637084961,0.8492056,'Brad Pitt in a blue shirt' with confidence 84.78%,'a close up of Brad Pitt in a blue shirt' with confidence 85.88%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0003/Gerard Butler_fake.png,Brad Pitt,Gerard Butler,Brad Pitt,0.9993808269500732,Brad Pitt,0.9992082715034485,0.852178752,'Brad Pitt in a blue shirt' with confidence 84.78%,'Brad Pitt in a blue shirt' with confidence 80.90%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0003/Cate Blanchett_fake.png,Brad Pitt,Cate Blanchett,Brad Pitt,0.9993808269500732,Brad Pitt,0.9895676970481873,0.897958755,'Brad Pitt in a blue shirt' with confidence 84.78%,'Brad Pitt in a blue shirt' with confidence 85.90%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0001/Carrie-Anne Moss_fake.png,Brad Pitt,Carrie-Anne Moss,,,,,0.9150375,'a man wearing a suit and tie smiling at the camera' with confidence 97.77%,'a man wearing a suit and tie smiling at the camera' with confidence 97.45%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0001/Ben Affleck_fake.png,Brad Pitt,Ben Affleck,,,,,0.726199448,'a man wearing a suit and tie smiling at the camera' with confidence 97.77%,'a man wearing a suit and tie smiling at the camera' with confidence 97.02%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0001/Jamie Foxx_fake.png,Brad Pitt,Jamie Foxx,,,Maxwell Caulfield,0.7622897624969482,0.8935632,'a man wearing a suit and tie smiling at the camera' with confidence 97.77%,'Maxwell Caulfield wearing a suit and tie smiling at the camera' with confidence 96.54%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0001/Chloe Grace Moretz_fake.png,Brad Pitt,Chloe Grace Moretz,,,Brad Pitt,0.888900101184845,0.92965883,'a man wearing a suit and tie smiling at the camera' with confidence 97.77%,'Brad Pitt wearing a suit and tie' with confidence 98.52%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0002/Ben Affleck_fake.png,Brad Pitt,Ben Affleck,,,,,0.732542455,'a man looking at the camera' with confidence 88.31%,'a man smiling for the camera' with confidence 94.04%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0002/Chloe Grace Moretz_fake.png,Brad Pitt,Chloe Grace Moretz,,,,,0.938581467,'a man looking at the camera' with confidence 88.31%,'a man looking at the camera' with confidence 90.80%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0002/Chris Hemsworth_fake.png,Brad Pitt,Chris Hemsworth,,,,,0.936781466,'a man looking at the camera' with confidence 88.31%,'a man looking at the camera' with confidence 88.35%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Brad Pitt/id1_0002/Kate Winslet_fake.png,Brad Pitt,Kate Winslet,,,,,0.907889545,'a man looking at the camera' with confidence 88.31%,'a man looking at the camera' with confidence 90.13%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0007/Denzel Washington_fake.png,Miley Cyrus,Denzel Washington,Miley Cyrus,0.997960090637207,Miley Cyrus,0.9986795783042908,0.807139456,'Miley Cyrus wearing a purple shirt' with confidence 68.53%,'Miley Cyrus wearing a purple shirt' with confidence 66.54%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0007/Ryan Gosling_fake.png,Miley Cyrus,Ryan Gosling,Miley Cyrus,0.997960090637207,Miley Cyrus,0.8283583521842957,0.836029351,'Miley Cyrus wearing a purple shirt' with confidence 68.53%,'Miley Cyrus posing for the camera' with confidence 92.62%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0007/Shia LaBeouf_fake.png,Miley Cyrus,Shia LaBeouf,Miley Cyrus,0.997960090637207,Miley Cyrus,0.9871900677680969,0.823366642,'Miley Cyrus wearing a purple shirt' with confidence 68.53%,'Miley Cyrus looking at the camera' with confidence 74.50%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0007/Will Ferrell_fake.png,Miley Cyrus,Will Ferrell,Miley Cyrus,0.997960090637207,Miley Cyrus,0.7634958624839783,0.8179069,'Miley Cyrus wearing a purple shirt' with confidence 68.53%,'Miley Cyrus wearing a suit and tie' with confidence 91.71%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0003/Kate Beckinsale_fake.png,Miley Cyrus,Kate Beckinsale,Miley Cyrus,0.9962862730026245,Miley Cyrus,0.9903551340103149,0.873766363,'Miley Cyrus wearing a suit and tie' with confidence 93.92%,'Miley Cyrus posing for the camera' with confidence 90.86%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0003/Chris Evans_fake.png,Miley Cyrus,Chris Evans,Miley Cyrus,0.9962862730026245,,,0.734673,'Miley Cyrus wearing a suit and tie' with confidence 93.92%,'a man wearing a striped shirt and looking at the camera' with confidence 74.63%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0003/Amir Khan_fake.png,Miley Cyrus,Amir Khan,Miley Cyrus,0.9962862730026245,,,0.6534575,'Miley Cyrus wearing a suit and tie' with confidence 93.92%,'a close up of a man' with confidence 88.55%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0003/Mark Wahlberg_fake.png,Miley Cyrus,Mark Wahlberg,Miley Cyrus,0.9962862730026245,Miley Cyrus,0.9252063035964966,0.8691627,'Miley Cyrus wearing a suit and tie' with confidence 93.92%,'Miley Cyrus looking at the camera' with confidence 85.97%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0004/Tom Hanks_fake.png,Miley Cyrus,Tom Hanks,Miley Cyrus,0.999355137348175,Miley Cyrus,0.9994383454322815,0.8990087,'Miley Cyrus posing for the camera' with confidence 95.73%,'Miley Cyrus posing for the camera' with confidence 96.68%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0004/Jamie Foxx_fake.png,Miley Cyrus,Jamie Foxx,Miley Cyrus,0.999355137348175,Miley Cyrus,0.9994352459907532,0.9019483,'Miley Cyrus posing for the camera' with confidence 95.73%,'Miley Cyrus posing for the camera' with confidence 96.79%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0004/Yang Lan_fake.png,Miley Cyrus,Yang Lan,Miley Cyrus,0.999355137348175,Miley Cyrus,0.9964103102684021,0.8077134,'Miley Cyrus posing for the camera' with confidence 95.73%,'Miley Cyrus smiling for the camera' with confidence 95.72%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0004/Jason Statham_fake.png,Miley Cyrus,Jason Statham,Miley Cyrus,0.999355137348175,Miley Cyrus,0.8905940055847168,0.674628735,'Miley Cyrus posing for the camera' with confidence 95.73%,'Miley Cyrus smiling for the camera' with confidence 90.89%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0009/Jamie Foxx_fake.png,Miley Cyrus,Jamie Foxx,Miley Cyrus,0.9997978806495667,Miley Cyrus,0.9995517134666443,0.8280584,'Miley Cyrus taking a selfie' with confidence 85.46%,'a close up of Miley Cyrus' with confidence 95.97%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0009/Justin Timberlake_fake.png,Miley Cyrus,Justin Timberlake,Miley Cyrus,0.9997978806495667,,,0.6206905,'Miley Cyrus taking a selfie' with confidence 85.46%,'a close up of a woman' with confidence 94.77%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0009/Yang Lan_fake.png,Miley Cyrus,Yang Lan,Miley Cyrus,0.9997978806495667,Miley Cyrus,0.9975436329841614,0.888533831,'Miley Cyrus taking a selfie' with confidence 85.46%,'Miley Cyrus who is smiling and looking at the camera' with confidence 93.63%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0009/Chris Hemsworth_fake.png,Miley Cyrus,Chris Hemsworth,Miley Cyrus,0.9997978806495667,Miley Cyrus,0.9982774257659912,0.916893244,'Miley Cyrus taking a selfie' with confidence 85.46%,'Miley Cyrus wearing glasses and smiling at the camera' with confidence 82.19%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0008/Will Ferrell_fake.png,Miley Cyrus,Will Ferrell,Miley Cyrus,0.9996196031570435,Miley Cyrus,0.9973393082618713,0.9262294,'Miley Cyrus with her mouth open' with confidence 75.64%,'Miley Cyrus with her mouth open' with confidence 75.77%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0008/Jude Law_fake.png,Miley Cyrus,Jude Law,Miley Cyrus,0.9996196031570435,Miley Cyrus,0.999824583530426,0.9506791,'Miley Cyrus with her mouth open' with confidence 75.64%,'Miley Cyrus with her mouth open' with confidence 83.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Miley Cyrus/id49_0008/Kate Winslet_fake.png,Miley Cyrus,Kate Winslet,Miley Cyrus,0.9996196031570435,Miley Cyrus,0.990656316280365,0.9142287,'Miley Cyrus with her mouth open' with confidence 75.64%,'Miley Cyrus brushing her teeth' with confidence 32.69%
