Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Tamannaah/Billie Eilish.jpg,Tamannaah,Billie Eilish,,,,,0.6446611,'Tamannaah Bhatia in a green shirt' with confidence 72.65%,'a close up of a woman' with confidence 93.79%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Aamir Khan.jpg,Shah Rukh Khan,Aamir Khan,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9919701218605042,0.7677636,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan et al. looking at the camera' with confidence 79.37%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Tom Cruise.jpg,Shah Rukh Khan,Tom Cruise,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9981364011764526,0.787772,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan et al. looking at the camera' with confidence 76.99%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Brad Pitt.jpg,Shah Rukh Khan,Brad Pitt,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.998201847076416,0.782748044,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan smiling for the camera' with confidence 93.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Barack Obama.jpg,Shah Rukh Khan,Barack Obama,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9634812474250793,0.738977432,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan smiling for the camera' with confidence 93.04%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Chris Hemsworth.jpg,Shah Rukh Khan,Chris Hemsworth,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9931795597076416,0.7678691,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan et al. looking at the camera' with confidence 82.43%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Cristiano Ronaldo.jpg,Shah Rukh Khan,Cristiano Ronaldo,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9882121682167053,0.7704381,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan et al. posing for the camera' with confidence 94.07%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Chris Evans.jpg,Shah Rukh Khan,Chris Evans,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9968553781509399,0.796438754,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan et al. looking at the camera' with confidence 70.96%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Donald Trump.jpg,Shah Rukh Khan,Donald Trump,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.8610855937004089,0.7031591,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan wearing a suit and tie' with confidence 92.97%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Shah Rukh Khan/Daniel Radcliffe.jpg,Shah Rukh Khan,Daniel Radcliffe,Shah Rukh Khan,0.9994970560073853,Shah Rukh Khan,0.9660668969154358,0.7872143,'Shah Rukh Khan posing for the camera' with confidence 96.08%,'Shah Rukh Khan et al. looking at the camera' with confidence 74.56%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/IU.jpg,Ariana Grande,IU,Ariana Grande,0.9986743927001953,,,0.503362238,'Ariana Grande with collar shirt' with confidence 88.21%,'a close up of a person' with confidence 93.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Emma Stone.jpg,Ariana Grande,Emma Stone,Ariana Grande,0.9986743927001953,,,0,'Ariana Grande with collar shirt' with confidence 88.21%,'a close up of a boy and a girl looking at the camera' with confidence 53.18%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Scarlett Johansson.jpg,Ariana Grande,Scarlett Johansson,Ariana Grande,0.9986743927001953,,,0,'Ariana Grande with collar shirt' with confidence 88.21%,'a close up of a boy and girl posing for the camera' with confidence 74.40%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Emma Watson.jpg,Ariana Grande,Emma Watson,Ariana Grande,0.9986743927001953,,,0.5864158,'Ariana Grande with collar shirt' with confidence 88.21%,'a person posing for the camera' with confidence 96.17%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Madhuri Dixit.jpg,Ariana Grande,Madhuri Dixit,Ariana Grande,0.9986743927001953,Ariana Grande,0.9885539412498474,0.7715079,'Ariana Grande with collar shirt' with confidence 88.21%,'Ariana Grande posing for the camera' with confidence 94.96%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Rihanna.jpg,Ariana Grande,Rihanna,Ariana Grande,0.9986743927001953,,,0.6939859,'Ariana Grande with collar shirt' with confidence 88.21%,'a person posing for the camera' with confidence 95.53%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Angelina Jolie.jpg,Ariana Grande,Angelina Jolie,Ariana Grande,0.9986743927001953,,,0.530753851,'Ariana Grande with collar shirt' with confidence 88.21%,'a group of people posing for the camera' with confidence 94.12%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Tamannaah.jpg,Ariana Grande,Tamannaah,Ariana Grande,0.9986743927001953,Ariana Grande,0.9861504435539246,0.744570136,'Ariana Grande with collar shirt' with confidence 88.21%,'Ariana Grande posing for the camera' with confidence 96.04%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Ariana Grande/Billie Eilish.jpg,Ariana Grande,Billie Eilish,Ariana Grande,0.9986743927001953,,,0.535098135,'Ariana Grande with collar shirt' with confidence 88.21%,'a person posing for the camera' with confidence 94.55%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Aamir Khan.jpg,Daniel Radcliffe,Aamir Khan,,,,,0.716810167,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses and looking at the camera' with confidence 94.84%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Tom Cruise.jpg,Daniel Radcliffe,Tom Cruise,,,,,0.53550446,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses posing for the camera' with confidence 94.63%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Brad Pitt.jpg,Daniel Radcliffe,Brad Pitt,,,,,0.5932708,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses and looking at the camera' with confidence 94.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Barack Obama.jpg,Daniel Radcliffe,Barack Obama,,,,,0.6493297,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses and smiling at the camera' with confidence 94.39%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Chris Hemsworth.jpg,Daniel Radcliffe,Chris Hemsworth,,,,,0.6278293,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses posing for the camera' with confidence 93.31%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Cristiano Ronaldo.jpg,Daniel Radcliffe,Cristiano Ronaldo,,,,,0.608537734,'a person wearing glasses' with confidence 82.21%,'Sergey Lazarev wearing glasses posing for the camera' with confidence 94.52%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Chris Evans.jpg,Daniel Radcliffe,Chris Evans,,,,,0.651835263,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses and looking at the camera' with confidence 93.57%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Donald Trump.jpg,Daniel Radcliffe,Donald Trump,,,,,0.568824351,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses and smiling at the camera' with confidence 83.49%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Daniel Radcliffe/Shah Rukh Khan.jpg,Daniel Radcliffe,Shah Rukh Khan,,,,,0,'a person wearing glasses' with confidence 82.21%,'a man wearing glasses and looking at the camera' with confidence 91.17%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/IU.jpg,Madhuri Dixit,IU,,,,,0.657787,'a close up of a person' with confidence 91.35%,'a close up of a woman' with confidence 92.91%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Emma Stone.jpg,Madhuri Dixit,Emma Stone,,,,,0.590907037,'a close up of a person' with confidence 91.35%,'a close up of a woman' with confidence 93.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Scarlett Johansson.jpg,Madhuri Dixit,Scarlett Johansson,,,,,0.5831711,'a close up of a person' with confidence 91.35%,'a little girl posing for a picture' with confidence 87.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Emma Watson.jpg,Madhuri Dixit,Emma Watson,,,,,0.5586584,'a close up of a person' with confidence 91.35%,'a little girl posing for a picture' with confidence 81.98%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Ariana Grande.jpg,Madhuri Dixit,Ariana Grande,,,,,0.629655659,'a close up of a person' with confidence 91.35%,'a close up of a girl' with confidence 89.62%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Rihanna.jpg,Madhuri Dixit,Rihanna,,,,,0,'a close up of a person' with confidence 91.35%,'a close up of a girl' with confidence 90.46%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Angelina Jolie.jpg,Madhuri Dixit,Angelina Jolie,,,,,0.5407256,'a close up of a person' with confidence 91.35%,'a close up of a woman with pink hair taking a selfie' with confidence 79.34%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Tamannaah.jpg,Madhuri Dixit,Tamannaah,,,,,0.640385449,'a close up of a person' with confidence 91.35%,'a close up of a woman' with confidence 95.30%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Madhuri Dixit/Billie Eilish.jpg,Madhuri Dixit,Billie Eilish,,,,,0.5772832,'a close up of a person' with confidence 91.35%,'a close up of a woman' with confidence 95.22%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Aamir Khan.jpg,Barack Obama,Aamir Khan,Barack Obama,0.9999942779541016,Barack Obama,0.9975258708000183,0.732646048,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 97.51%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Tom Cruise.jpg,Barack Obama,Tom Cruise,Barack Obama,0.9999942779541016,Barack Obama,0.9999455213546753,0.7758659,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 97.83%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Brad Pitt.jpg,Barack Obama,Brad Pitt,Barack Obama,0.9999942779541016,Barack Obama,0.9997983574867249,0.7811263,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama wearing a suit and tie smiling and looking at the camera' with confidence 96.51%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Chris Hemsworth.jpg,Barack Obama,Chris Hemsworth,Barack Obama,0.9999942779541016,Barack Obama,0.9977717995643616,0.7179293,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 97.41%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Cristiano Ronaldo.jpg,Barack Obama,Cristiano Ronaldo,Barack Obama,0.9999942779541016,Barack Obama,0.9867501854896545,0.691489,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama et al. posing for the camera' with confidence 95.60%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Chris Evans.jpg,Barack Obama,Chris Evans,Barack Obama,0.9999942779541016,Barack Obama,0.9949291944503784,0.70756036,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama posing for the camera' with confidence 97.47%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Donald Trump.jpg,Barack Obama,Donald Trump,Barack Obama,0.9999942779541016,Barack Obama,0.991020143032074,0.7037373,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 95.99%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Shah Rukh Khan.jpg,Barack Obama,Shah Rukh Khan,Barack Obama,0.9999942779541016,Barack Obama,0.9003797173500061,0.696972251,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'Barack Obama smiling for the camera' with confidence 97.49%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Barack Obama/Daniel Radcliffe.jpg,Barack Obama,Daniel Radcliffe,Barack Obama,0.9999942779541016,Barack Obama,0.9963542222976685,0.778456569,'Barack Obama wearing a suit and tie smiling at the camera' with confidence 98.90%,'a young man wearing a suit and tie smiling at the camera' with confidence 97.26%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/IU.jpg,Billie Eilish,IU,,,,,0,'a woman looking at the camera' with confidence 91.72%,'a close up of a woman' with confidence 94.47%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Emma Stone.jpg,Billie Eilish,Emma Stone,,,,,0.67652446,'a woman looking at the camera' with confidence 91.72%,'a woman posing for the camera' with confidence 96.38%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Scarlett Johansson.jpg,Billie Eilish,Scarlett Johansson,,,,,0.7266593,'a woman looking at the camera' with confidence 91.72%,'a woman posing for the camera' with confidence 97.69%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Emma Watson.jpg,Billie Eilish,Emma Watson,,,,,0.6666076,'a woman looking at the camera' with confidence 91.72%,'a woman posing for the camera' with confidence 96.57%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Madhuri Dixit.jpg,Billie Eilish,Madhuri Dixit,,,,,0,'a woman looking at the camera' with confidence 91.72%,'a close up of a woman with dark hair' with confidence 90.99%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Ariana Grande.jpg,Billie Eilish,Ariana Grande,,,,,0,'a woman looking at the camera' with confidence 91.72%,'a close up of a woman and a child posing for the camera' with confidence 77.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Rihanna.jpg,Billie Eilish,Rihanna,,,,,0.5217725,'a woman looking at the camera' with confidence 91.72%,'a close up of a woman with dark hair' with confidence 92.30%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Angelina Jolie.jpg,Billie Eilish,Angelina Jolie,,,,,0.5596752,'a woman looking at the camera' with confidence 91.72%,'a woman posing for the camera' with confidence 97.33%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Billie Eilish/Tamannaah.jpg,Billie Eilish,Tamannaah,,,,,0,'a woman looking at the camera' with confidence 91.72%,'a close up of a woman looking at the camera' with confidence 93.96%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Aamir Khan.jpg,Chris Evans,Aamir Khan,Chris Evans,0.998842179775238,,,0,'a close up of Chris Evans' with confidence 83.52%,'a man looking at the camera' with confidence 86.41%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Tom Cruise.jpg,Chris Evans,Tom Cruise,Chris Evans,0.998842179775238,Tom Cruise,0.9421156644821167,0.5764606,'a close up of Chris Evans' with confidence 83.52%,'Tom Cruise posing for the camera' with confidence 94.86%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Brad Pitt.jpg,Chris Evans,Brad Pitt,Chris Evans,0.998842179775238,,,0.5651219,'a close up of Chris Evans' with confidence 83.52%,'a man looking at the camera' with confidence 86.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Barack Obama.jpg,Chris Evans,Barack Obama,Chris Evans,0.998842179775238,,,0,'a close up of Chris Evans' with confidence 83.52%,'a man smiling for the camera' with confidence 93.42%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Chris Hemsworth.jpg,Chris Evans,Chris Hemsworth,Chris Evans,0.998842179775238,,,0.5974451,'a close up of Chris Evans' with confidence 83.52%,'a person posing for the camera' with confidence 94.40%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Cristiano Ronaldo.jpg,Chris Evans,Cristiano Ronaldo,Chris Evans,0.998842179775238,,,0.5643531,'a close up of Chris Evans' with confidence 83.52%,'a person posing for the camera' with confidence 92.33%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Donald Trump.jpg,Chris Evans,Donald Trump,Chris Evans,0.998842179775238,,,0,'a close up of Chris Evans' with confidence 83.52%,'a school photo of a man' with confidence 77.44%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Shah Rukh Khan.jpg,Chris Evans,Shah Rukh Khan,Chris Evans,0.998842179775238,,,0,'a close up of Chris Evans' with confidence 83.52%,'a close up of a man smiling for the camera' with confidence 87.87%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Chris Evans/Daniel Radcliffe.jpg,Chris Evans,Daniel Radcliffe,Chris Evans,0.998842179775238,,,0.566262,'a close up of Chris Evans' with confidence 83.52%,'a person posing for the camera' with confidence 96.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/IU.jpg,Scarlett Johansson,IU,Scarlett Johansson,0.9998593330383301,,,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a person' with confidence 96.21%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Emma Stone.jpg,Scarlett Johansson,Emma Stone,Scarlett Johansson,0.9998593330383301,,,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a woman who is smiling at the camera' with confidence 93.33%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Emma Watson.jpg,Scarlett Johansson,Emma Watson,Scarlett Johansson,0.9998593330383301,,,0.5621693,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a man and a woman smiling for the camera' with confidence 88.65%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Madhuri Dixit.jpg,Scarlett Johansson,Madhuri Dixit,Scarlett Johansson,0.9998593330383301,,,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a woman' with confidence 97.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Ariana Grande.jpg,Scarlett Johansson,Ariana Grande,Scarlett Johansson,0.9998593330383301,,,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a person smiling and posing for the camera' with confidence 96.89%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Rihanna.jpg,Scarlett Johansson,Rihanna,Scarlett Johansson,0.9998593330383301,,,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a person smiling and posing for the camera' with confidence 95.15%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Angelina Jolie.jpg,Scarlett Johansson,Angelina Jolie,Scarlett Johansson,0.9998593330383301,Scarlett Johansson,0.814836323261261,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a man and a woman smiling for the camera' with confidence 88.58%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Tamannaah.jpg,Scarlett Johansson,Tamannaah,Scarlett Johansson,0.9998593330383301,,,0,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of a woman smiling and posing for the camera' with confidence 96.19%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Scarlett Johansson/Billie Eilish.jpg,Scarlett Johansson,Billie Eilish,Scarlett Johansson,0.9998593330383301,Scarlett Johansson,0.9992432594299316,0.658621132,'Scarlett Johansson smiling for the camera' with confidence 94.55%,'a close up of Scarlett Johansson smiling and posing for the camera' with confidence 95.37%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/IU.jpg,Angelina Jolie,IU,Angelina Jolie,0.9802605509757996,,,0.586123645,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a close up of a woman' with confidence 95.04%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Emma Stone.jpg,Angelina Jolie,Emma Stone,Angelina Jolie,0.9802605509757996,,,0.5597647,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a close up of a woman' with confidence 97.24%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Scarlett Johansson.jpg,Angelina Jolie,Scarlett Johansson,Angelina Jolie,0.9802605509757996,,,0.6954416,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a close up of a woman' with confidence 97.26%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Emma Watson.jpg,Angelina Jolie,Emma Watson,Angelina Jolie,0.9802605509757996,,,0.571614,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a woman smiling and posing for the camera' with confidence 96.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Madhuri Dixit.jpg,Angelina Jolie,Madhuri Dixit,Angelina Jolie,0.9802605509757996,Angelina Jolie,0.8463508486747742,0.608441532,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a close up of Angelina Jolie' with confidence 95.47%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Ariana Grande.jpg,Angelina Jolie,Ariana Grande,Angelina Jolie,0.9802605509757996,,,0,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a close up of a woman' with confidence 95.92%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Rihanna.jpg,Angelina Jolie,Rihanna,Angelina Jolie,0.9802605509757996,,,0,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a woman smiling and posing for the camera' with confidence 96.14%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Tamannaah.jpg,Angelina Jolie,Tamannaah,Angelina Jolie,0.9802605509757996,Angelina Jolie,0.9813962578773499,0.6522281,'Angelina Jolie smiling for the camera' with confidence 95.95%,'a close up of Angelina Jolie' with confidence 96.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FaceApp/fake/Angelina Jolie/Billie Eilish.jpg,Angelina Jolie,Billie Eilish,Angelina Jolie,0.9802605509757996,Beau Dunn,0.8989698886871338,0.5490723,'Angelina Jolie smiling for the camera' with confidence 95.95%,'Beau Dunn posing for a photo' with confidence 96.36%
